year,resultsId,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,statusId
2017,3343,Malaysian Grand Prix,perez,force_india,11,9,6,6,8.0,56,+1:18.630,5479920,32,7,1:35.591,Finished
2017,3344,Malaysian Grand Prix,vandoorne,mclaren,2,7,7,7,6.0,55,,,49,9,1:35.931,+1 Lap
2017,3345,Malaysian Grand Prix,stroll,williams,18,13,8,8,4.0,55,,,46,12,1:36.627,+1 Lap
2017,3346,Malaysian Grand Prix,massa,williams,19,11,9,9,2.0,55,,,44,14,1:36.944,+1 Lap
2017,3347,Malaysian Grand Prix,ocon,force_india,31,6,10,10,1.0,55,,,36,15,1:37.075,+1 Lap
2017,3348,Malaysian Grand Prix,alonso,mclaren,14,10,11,11,0.0,55,,,11,11,1:36.501,+1 Lap
2017,3349,Malaysian Grand Prix,kevin_magnussen,haas,20,17,12,12,0.0,55,,,46,18,1:37.192,+1 Lap
2017,3350,Malaysian Grand Prix,grosjean,haas,8,16,13,13,0.0,55,,,49,8,1:35.796,+1 Lap
2017,3351,Malaysian Grand Prix,gasly,toro_rosso,10,15,14,14,0.0,55,,,45,16,1:37.170,+1 Lap
2017,3352,Malaysian Grand Prix,jolyon_palmer,renault,30,12,15,15,0.0,55,,,45,17,1:37.186,+1 Lap
2017,3353,Malaysian Grand Prix,hulkenberg,renault,27,8,16,16,0.0,55,,,52,2,1:34.266,+1 Lap
2017,3354,Malaysian Grand Prix,wehrlein,sauber,94,18,17,17,0.0,55,,,53,10,1:36.395,+1 Lap
2017,3355,Malaysian Grand Prix,ericsson,sauber,9,19,18,18,0.0,54,,,54,13,1:36.630,+2 Laps
2017,3356,Malaysian Grand Prix,sainz,toro_rosso,55,14,19,R,0.0,29,,,27,19,1:38.123,Engine
2017,3357,Malaysian Grand Prix,raikkonen,ferrari,7,0,20,R,0.0,0,,,,,,Battery
2017,3358,Japanese Grand Prix,hamilton,mercedes,44,1,1,1,25.0,53,1:27:31.194,5251194,43,6,1:33.780,Finished
2017,3359,Japanese Grand Prix,max_verstappen,red_bull,33,4,2,2,18.0,53,+1.211,5252405,51,5,1:33.730,Finished
2017,3360,Japanese Grand Prix,ricciardo,red_bull,3,3,3,3,15.0,53,+9.679,5260873,52,3,1:33.694,Finished
2017,3361,Japanese Grand Prix,bottas,mercedes,77,6,4,4,12.0,53,+10.580,5261774,50,1,1:33.144,Finished
2017,3362,Japanese Grand Prix,raikkonen,ferrari,7,10,5,5,10.0,53,+32.622,5283816,50,2,1:33.175,Finished
2017,3363,Japanese Grand Prix,ocon,force_india,31,5,6,6,8.0,53,+1:07.788,5318982,50,11,1:34.843,Finished
2017,3364,Japanese Grand Prix,perez,force_india,11,7,7,7,6.0,53,+1:11.424,5322618,23,10,1:34.744,Finished
2017,3365,Japanese Grand Prix,kevin_magnussen,haas,20,12,8,8,4.0,53,+1:28.953,5340147,50,13,1:35.338,Finished
2017,3366,Japanese Grand Prix,grosjean,haas,8,13,9,9,2.0,53,+1:29.883,5341077,50,14,1:35.347,Finished
2017,3367,Japanese Grand Prix,massa,williams,19,8,10,10,1.0,52,,,50,16,1:35.943,+1 Lap
2017,3368,Japanese Grand Prix,alonso,mclaren,14,20,11,11,0.0,52,,,45,12,1:35.111,+1 Lap
2017,3369,Japanese Grand Prix,jolyon_palmer,renault,30,18,12,12,0.0,52,,,50,7,1:34.095,+1 Lap
2017,3370,Japanese Grand Prix,gasly,toro_rosso,10,14,13,13,0.0,52,,,45,8,1:34.533,+1 Lap
2017,3371,Japanese Grand Prix,vandoorne,mclaren,2,9,14,14,0.0,52,,,49,4,1:33.724,+1 Lap
2017,3372,Japanese Grand Prix,wehrlein,sauber,94,17,15,15,0.0,51,,,27,17,1:36.430,+2 Laps
2017,3373,Japanese Grand Prix,stroll,williams,18,15,16,R,0.0,45,,,37,9,1:34.548,Wheel
2017,3374,Japanese Grand Prix,hulkenberg,renault,27,11,17,R,0.0,40,,,28,15,1:35.883,Front wing
2017,3375,Japanese Grand Prix,ericsson,sauber,9,16,18,R,0.0,7,,,7,18,1:38.596,Accident
2017,3376,Japanese Grand Prix,vettel,ferrari,5,2,19,R,0.0,4,,,2,19,2:06.457,Spark plugs
2017,3377,Japanese Grand Prix,sainz,toro_rosso,55,19,20,R,0.0,0,,,,,,Accident
2017,3378,United States Grand Prix,hamilton,mercedes,44,1,1,1,25.0,56,1:33:50.991,5630991,48,5,1:38.776,Finished
2017,3379,United States Grand Prix,vettel,ferrari,5,2,2,2,18.0,56,+10.143,5641134,51,1,1:37.766,Finished
2017,3380,United States Grand Prix,raikkonen,ferrari,7,5,3,3,15.0,56,+15.779,5646770,42,6,1:38.809,Finished
2017,3381,United States Grand Prix,max_verstappen,red_bull,33,16,4,4,12.0,56,+16.768,5647759,39,4,1:38.060,Finished
2017,3382,United States Grand Prix,bottas,mercedes,77,3,5,5,10.0,56,+34.967,5665958,54,2,1:37.767,Finished
2017,3383,United States Grand Prix,ocon,force_india,31,6,6,6,8.0,56,+1:30.980,5721971,53,13,1:40.499,Finished
2017,3384,United States Grand Prix,sainz,renault,55,7,7,7,6.0,56,+1:32.944,5723935,43,12,1:40.462,Finished
2017,3385,United States Grand Prix,perez,force_india,11,9,8,8,4.0,55,,,14,14,1:40.851,+1 Lap
2017,3386,United States Grand Prix,massa,williams,19,10,9,9,2.0,55,,,36,10,1:40.131,+1 Lap
2017,3387,United States Grand Prix,kvyat,toro_rosso,26,11,10,10,1.0,55,,,19,15,1:40.971,+1 Lap
2017,3388,United States Grand Prix,stroll,williams,18,15,11,11,0.0,55,,,38,7,1:39.666,+1 Lap
2017,3389,United States Grand Prix,vandoorne,mclaren,2,20,12,12,0.0,55,,,27,11,1:40.349,+1 Lap
2017,3390,United States Grand Prix,brendon_hartley,toro_rosso,39,19,13,13,0.0,55,,,47,8,1:39.979,+1 Lap
2017,3391,United States Grand Prix,grosjean,haas,8,12,14,14,0.0,55,,,36,17,1:41.259,+1 Lap
2017,3392,United States Grand Prix,ericsson,sauber,9,13,15,15,0.0,55,,,42,16,1:41.041,+1 Lap
2017,3393,United States Grand Prix,kevin_magnussen,haas,20,17,16,16,0.0,55,,,51,3,1:37.893,+1 Lap
2017,3394,United States Grand Prix,alonso,mclaren,14,8,17,R,0.0,24,,,21,18,1:41.537,Engine
2017,3395,United States Grand Prix,ricciardo,red_bull,3,4,18,R,0.0,14,,,14,9,1:40.102,Engine
2017,3396,United States Grand Prix,wehrlein,sauber,94,14,19,R,0.0,5,,,2,20,1:47.073,Collision
2017,3397,United States Grand Prix,hulkenberg,renault,27,18,20,R,0.0,3,,,2,19,1:44.270,Engine
2017,3398,Mexican Grand Prix,max_verstappen,red_bull,33,2,1,1,25.0,71,1:36:26.552,5786552,65,2,1:18.892,Finished
2017,3399,Mexican Grand Prix,bottas,mercedes,77,4,2,2,18.0,71,+19.678,5806230,70,3,1:19.374,Finished
2017,3400,Mexican Grand Prix,raikkonen,ferrari,7,5,3,3,15.0,71,+54.007,5840559,59,6,1:20.054,Finished
2017,3401,Mexican Grand Prix,vettel,ferrari,5,1,4,4,12.0,71,+1:10.078,5856630,68,1,1:18.785,Finished
2017,3402,Mexican Grand Prix,ocon,force_india,31,6,5,5,10.0,70,,,67,9,1:20.946,+1 Lap
2017,3403,Mexican Grand Prix,stroll,williams,18,11,6,6,8.0,70,,,53,12,1:21.062,+1 Lap
2017,3404,Mexican Grand Prix,perez,force_india,11,9,7,7,6.0,70,,,54,4,1:19.929,+1 Lap
2017,3405,Mexican Grand Prix,kevin_magnussen,haas,20,14,8,8,4.0,70,,,68,14,1:21.214,+1 Lap
2017,3406,Mexican Grand Prix,hamilton,mercedes,44,3,9,9,2.0,70,,,69,5,1:19.945,+1 Lap
2017,3407,Mexican Grand Prix,alonso,mclaren,14,18,10,10,1.0,70,,,50,11,1:21.014,+1 Lap
2017,3408,Mexican Grand Prix,massa,williams,19,10,11,11,0.0,70,,,55,13,1:21.136,+1 Lap
2017,3409,Mexican Grand Prix,vandoorne,mclaren,2,19,12,12,0.0,70,,,66,10,1:20.972,+1 Lap
2017,3410,Mexican Grand Prix,gasly,toro_rosso,10,20,13,13,0.0,70,,,70,8,1:20.859,+1 Lap
2017,3411,Mexican Grand Prix,wehrlein,sauber,94,13,14,14,0.0,69,,,56,16,1:21.638,+2 Laps
2017,3412,Mexican Grand Prix,grosjean,haas,8,15,15,15,0.0,69,,,64,7,1:20.345,+2 Laps
2017,3413,Mexican Grand Prix,sainz,renault,55,8,16,R,0.0,59,,,34,15,1:21.360,Engine
2017,3414,Mexican Grand Prix,ericsson,sauber,9,12,17,R,0.0,55,,,54,17,1:21.686,Engine
2017,3415,Mexican Grand Prix,brendon_hartley,toro_rosso,28,17,18,R,0.0,30,,,28,19,1:22.572,Engine
2017,3416,Mexican Grand Prix,hulkenberg,renault,27,7,19,R,0.0,24,,,18,18,1:21.691,Electrical
2017,3417,Mexican Grand Prix,ricciardo,red_bull,3,16,20,R,0.0,5,,,4,20,1:22.789,Engine
2017,3418,Brazilian Grand Prix,vettel,ferrari,5,2,1,1,25.0,71,1:31:26.262,5486262,63,7,1:12.539,Finished
2017,3419,Brazilian Grand Prix,bottas,mercedes,77,1,2,2,18.0,71,+2.762,5489024,58,5,1:12.466,Finished
2017,3420,Brazilian Grand Prix,raikkonen,ferrari,7,3,3,3,15.0,71,+4.600,5490862,61,6,1:12.492,Finished
2017,3421,Brazilian Grand Prix,hamilton,mercedes,44,20,4,4,12.0,71,+5.468,5491730,63,2,1:11.845,Finished
2017,3422,Brazilian Grand Prix,max_verstappen,red_bull,33,4,5,5,10.0,71,+32.940,5519202,64,1,1:11.044,Finished
2017,3423,Brazilian Grand Prix,ricciardo,red_bull,3,14,6,6,8.0,71,+48.691,5534953,71,4,1:12.029,Finished
2017,3424,Brazilian Grand Prix,massa,williams,19,9,7,7,6.0,71,+1:08.882,5555144,60,11,1:13.452,Finished
2017,3425,Brazilian Grand Prix,alonso,mclaren,14,6,8,8,4.0,71,+1:09.363,5555625,57,10,1:13.451,Finished
2017,3426,Brazilian Grand Prix,perez,force_india,11,5,9,9,2.0,71,+1:09.500,5555762,61,8,1:13.052,Finished
2017,3427,Brazilian Grand Prix,hulkenberg,renault,27,7,10,10,1.0,70,,,57,15,1:13.758,+1 Lap
2017,3428,Brazilian Grand Prix,sainz,renault,55,8,11,11,0.0,70,,,67,13,1:13.625,+1 Lap
2017,3429,Brazilian Grand Prix,gasly,toro_rosso,10,19,12,12,0.0,70,,,61,9,1:13.323,+1 Lap
2017,3430,Brazilian Grand Prix,ericsson,sauber,9,17,13,13,0.0,70,,,70,14,1:13.666,+1 Lap
2017,3431,Brazilian Grand Prix,wehrlein,sauber,94,15,14,14,0.0,70,,,60,17,1:14.812,+1 Lap
2017,3432,Brazilian Grand Prix,grosjean,haas,8,11,15,15,0.0,69,,,66,12,1:13.532,+2 Laps
2017,3433,Brazilian Grand Prix,stroll,williams,18,16,16,16,0.0,69,,,69,3,1:11.862,+2 Laps
2017,3434,Brazilian Grand Prix,brendon_hartley,toro_rosso,28,18,17,R,0.0,40,,,29,16,1:14.658,Engine
2017,3435,Brazilian Grand Prix,ocon,force_india,31,10,18,R,0.0,0,,,,,,Accident
2017,3436,Brazilian Grand Prix,vandoorne,mclaren,2,12,19,R,0.0,0,,,,,,Accident
2017,3437,Brazilian Grand Prix,kevin_magnussen,haas,20,13,20,R,0.0,0,,,,,,Accident
2017,3438,Abu Dhabi Grand Prix,bottas,mercedes,77,1,1,1,25.0,55,1:34:14.062,5654062,52,1,1:40.650,Finished
2017,3439,Abu Dhabi Grand Prix,hamilton,mercedes,44,2,2,2,18.0,55,+3.899,5657961,51,3,1:41.473,Finished
2017,3440,Abu Dhabi Grand Prix,vettel,ferrari,5,3,3,3,15.0,55,+19.330,5673392,5,2,1:40.770,Finished
2017,3441,Abu Dhabi Grand Prix,raikkonen,ferrari,7,5,4,4,12.0,55,+45.386,5699448,53,7,1:42.338,Finished
2017,3442,Abu Dhabi Grand Prix,max_verstappen,red_bull,33,6,5,5,10.0,55,+46.269,5700331,43,5,1:42.028,Finished
2017,3443,Abu Dhabi Grand Prix,hulkenberg,renault,27,7,6,6,8.0,55,+1:25.713,5739775,53,8,1:42.376,Finished
2017,3444,Abu Dhabi Grand Prix,perez,force_india,11,8,7,7,6.0,55,+1:32.062,5746124,52,11,1:42.689,Finished
2017,3445,Abu Dhabi Grand Prix,ocon,force_india,31,9,8,8,4.0,55,+1:38.911,5752973,47,10,1:42.609,Finished
2017,3446,Abu Dhabi Grand Prix,alonso,mclaren,14,11,9,9,2.0,54,,,26,4,1:43.378,+1 Lap
2017,3447,Abu Dhabi Grand Prix,massa,williams,19,10,10,10,1.0,54,,,45,13,1:43.026,+1 Lap
2017,3448,Abu Dhabi Grand Prix,grosjean,haas,8,16,11,11,0.0,54,,,51,9,1:42.437,+1 Lap
2017,3449,Abu Dhabi Grand Prix,vandoorne,mclaren,2,13,12,12,0.0,54,,,50,20,1:43.986,+1 Lap
2017,3450,Abu Dhabi Grand Prix,kevin_magnussen,haas,20,14,13,13,0.0,54,,,50,19,1:43.928,+1 Lap
2017,3451,Abu Dhabi Grand Prix,wehrlein,sauber,94,18,14,14,0.0,54,,,50,17,1:43.867,+1 Lap
2017,3452,Abu Dhabi Grand Prix,brendon_hartley,toro_rosso,28,20,15,15,0.0,54,,,52,18,1:43.897,+1 Lap
2017,3453,Abu Dhabi Grand Prix,gasly,toro_rosso,10,17,16,16,0.0,54,,,33,16,1:43.844,+1 Lap
2017,3454,Abu Dhabi Grand Prix,ericsson,sauber,9,19,17,17,0.0,54,,,36,15,1:43.567,+1 Lap
2017,3455,Abu Dhabi Grand Prix,stroll,williams,18,15,18,18,0.0,54,,,52,6,1:42.324,+1 Lap
2017,3456,Abu Dhabi Grand Prix,sainz,renault,55,12,19,R,0.0,31,,,26,14,1:43.378,Wheel
2017,3457,Abu Dhabi Grand Prix,ricciardo,red_bull,3,4,20,R,0.0,20,,,13,12,1:42.757,Hydraulics
2018,3458,Australian Grand Prix,vettel,ferrari,5,3,1,1,25.0,58,1:29:33.283,5373283,53,4,1:26.469,Finished
2018,3459,Australian Grand Prix,hamilton,mercedes,44,1,2,2,18.0,58,+5.036,5378319,50,3,1:26.444,Finished
2018,3460,Australian Grand Prix,raikkonen,ferrari,7,2,3,3,15.0,58,+6.309,5379592,57,2,1:26.373,Finished
2018,3461,Australian Grand Prix,ricciardo,red_bull,3,8,4,4,12.0,58,+7.069,5380352,54,1,1:25.945,Finished
2018,3462,Australian Grand Prix,alonso,mclaren,14,10,5,5,10.0,58,+27.886,5401169,57,7,1:26.978,Finished
2018,3463,Australian Grand Prix,max_verstappen,red_bull,33,4,6,6,8.0,58,+28.945,5402228,54,5,1:26.880,Finished
2018,3464,Australian Grand Prix,hulkenberg,renault,27,7,7,7,6.0,58,+32.671,5405954,57,9,1:27.081,Finished
2018,3465,Australian Grand Prix,bottas,mercedes,77,15,8,8,4.0,58,+34.339,5407622,54,8,1:27.019,Finished
2018,3466,Australian Grand Prix,vandoorne,mclaren,2,11,9,9,2.0,58,+34.921,5408204,57,6,1:26.958,Finished
2018,3467,Australian Grand Prix,sainz,renault,55,9,10,10,1.0,58,+45.722,5419005,51,12,1:27.944,Finished
2018,3468,Australian Grand Prix,perez,force_india,11,12,11,11,0.0,58,+46.817,5420100,51,11,1:27.633,Finished
2018,3469,Australian Grand Prix,ocon,force_india,31,14,12,12,0.0,58,+1:00.278,5433561,57,10,1:27.600,Finished
2018,3470,Australian Grand Prix,leclerc,sauber,16,18,13,13,0.0,58,+1:15.759,5449042,56,15,1:28.759,Finished
2018,3471,Australian Grand Prix,stroll,williams,18,13,14,14,0.0,58,+1:18.288,5451571,55,14,1:28.511,Finished
2018,3472,Australian Grand Prix,brendon_hartley,toro_rosso,28,16,15,15,0.0,57,,,57,13,1:28.176,+1 Lap
2018,3473,Australian Grand Prix,grosjean,haas,8,6,16,R,0.0,24,,,23,16,1:28.805,Wheel
2018,3474,Australian Grand Prix,kevin_magnussen,haas,20,5,17,R,0.0,22,,,21,17,1:29.534,Wheel
2018,3475,Australian Grand Prix,gasly,toro_rosso,10,20,18,R,0.0,13,,,13,18,1:30.649,Engine
2018,3476,Australian Grand Prix,ericsson,sauber,9,17,19,R,0.0,5,,,4,19,1:32.210,Steering
2018,3477,Australian Grand Prix,sirotkin,williams,35,19,20,R,0.0,4,,,3,20,1:32.573,Brakes
2018,3478,Bahrain Grand Prix,vettel,ferrari,5,1,1,1,25.0,57,1:32:01.940,5521940,21,7,1:34.453,Finished
2018,3479,Bahrain Grand Prix,bottas,mercedes,77,3,2,2,18.0,57,+0.699,5522639,22,1,1:33.740,Finished
2018,3480,Bahrain Grand Prix,hamilton,mercedes,44,9,3,3,15.0,57,+6.512,5528452,51,2,1:33.953,Finished
2018,3481,Bahrain Grand Prix,gasly,toro_rosso,10,5,4,4,12.0,57,+1:02.234,5584174,46,11,1:34.863,Finished
2018,3482,Bahrain Grand Prix,kevin_magnussen,haas,20,6,5,5,10.0,57,+1:15.046,5596986,29,5,1:34.327,Finished
2018,3483,Bahrain Grand Prix,hulkenberg,renault,27,7,6,6,8.0,57,+1:39.024,5620964,50,9,1:34.667,Finished
2018,3484,Bahrain Grand Prix,alonso,mclaren,14,13,7,7,6.0,56,,,47,4,1:34.168,+1 Lap
2018,3485,Bahrain Grand Prix,vandoorne,mclaren,2,14,8,8,4.0,56,,,30,16,1:35.131,+1 Lap
2018,3486,Bahrain Grand Prix,ericsson,sauber,9,17,9,9,2.0,56,,,26,15,1:35.093,+1 Lap
2018,3487,Bahrain Grand Prix,ocon,force_india,31,8,10,10,1.0,56,,,38,12,1:35.043,+1 Lap
2018,3488,Bahrain Grand Prix,sainz,renault,55,10,11,11,0.0,56,,,35,18,1:35.535,+1 Lap
2018,3489,Bahrain Grand Prix,leclerc,sauber,16,19,12,12,0.0,56,,,35,14,1:35.075,+1 Lap
2018,3490,Bahrain Grand Prix,grosjean,haas,8,16,13,13,0.0,56,,,44,10,1:34.689,+1 Lap
2018,3491,Bahrain Grand Prix,stroll,williams,18,20,14,14,0.0,56,,,40,13,1:35.058,+1 Lap
2018,3492,Bahrain Grand Prix,sirotkin,williams,35,18,15,15,0.0,56,,,47,3,1:34.053,+1 Lap
2018,3493,Bahrain Grand Prix,perez,force_india,11,12,16,16,0.0,56,,,32,17,1:35.266,+1 Lap
2018,3494,Bahrain Grand Prix,brendon_hartley,toro_rosso,28,11,17,17,0.0,56,,,42,8,1:34.563,+1 Lap
2018,3495,Bahrain Grand Prix,raikkonen,ferrari,7,2,18,R,0.0,35,,,22,6,1:34.337,Wheel
2018,3496,Bahrain Grand Prix,max_verstappen,red_bull,33,15,19,R,0.0,3,,,,,,Puncture
2018,3497,Bahrain Grand Prix,ricciardo,red_bull,3,4,20,R,0.0,1,,,,,,Electrical
2018,3498,Chinese Grand Prix,ricciardo,red_bull,3,6,1,1,25.0,56,1:35:36.380,5736380,55,1,1:35.785,Finished
2018,3499,Chinese Grand Prix,bottas,mercedes,77,3,2,2,18.0,56,+8.894,5745274,50,6,1:36.987,Finished
2018,3500,Chinese Grand Prix,raikkonen,ferrari,7,2,3,3,15.0,56,+9.637,5746017,48,3,1:36.456,Finished
2018,3501,Chinese Grand Prix,hamilton,mercedes,44,4,4,4,12.0,56,+16.985,5753365,20,4,1:36.878,Finished
2018,3502,Chinese Grand Prix,max_verstappen,red_bull,33,5,5,5,10.0,56,+20.436,5756816,50,2,1:36.206,Finished
2018,3503,Chinese Grand Prix,hulkenberg,renault,27,7,6,6,8.0,56,+21.052,5757432,56,5,1:36.881,Finished
2018,3504,Chinese Grand Prix,alonso,mclaren,14,13,7,7,6.0,56,+30.639,5767019,56,7,1:37.234,Finished
2018,3505,Chinese Grand Prix,vettel,ferrari,5,1,8,8,4.0,56,+35.286,5771666,24,9,1:37.479,Finished
2018,3506,Chinese Grand Prix,sainz,renault,55,9,9,9,2.0,56,+35.763,5772143,54,11,1:37.754,Finished
2018,3507,Chinese Grand Prix,kevin_magnussen,haas,20,11,10,10,1.0,56,+39.594,5775974,54,14,1:38.152,Finished
2018,3508,Chinese Grand Prix,ocon,force_india,31,12,11,11,0.0,56,+44.050,5780430,47,12,1:37.985,Finished
2018,3509,Chinese Grand Prix,perez,force_india,11,8,12,12,0.0,56,+44.725,5781105,54,10,1:37.673,Finished
2018,3510,Chinese Grand Prix,vandoorne,mclaren,2,14,13,13,0.0,56,+49.373,5785753,54,13,1:38.137,Finished
2018,3511,Chinese Grand Prix,stroll,williams,18,18,14,14,0.0,56,+55.490,5791870,54,17,1:38.500,Finished
2018,3512,Chinese Grand Prix,sirotkin,williams,35,16,15,15,0.0,56,+58.241,5794621,47,18,1:38.624,Finished
2018,3513,Chinese Grand Prix,ericsson,sauber,9,20,16,16,0.0,56,+1:02.604,5798984,52,16,1:38.386,Finished
2018,3514,Chinese Grand Prix,grosjean,haas,8,10,17,17,0.0,56,+1:05.296,5801676,51,8,1:37.410,Finished
2018,3515,Chinese Grand Prix,gasly,toro_rosso,10,17,18,18,0.0,56,+1:06.330,5802710,54,15,1:38.367,Finished
2018,3516,Chinese Grand Prix,leclerc,sauber,16,19,19,19,0.0,56,+1:22.575,5818955,23,19,1:38.808,Finished
2018,3517,Chinese Grand Prix,brendon_hartley,toro_rosso,28,15,20,20,0.0,51,,,50,20,1:39.376,Collision damage
2018,3518,Azerbaijan Grand Prix,hamilton,mercedes,44,2,1,1,25.0,51,1:43:44.291,6224291,35,2,1:45.412,Finished
2018,3519,Azerbaijan Grand Prix,raikkonen,ferrari,7,6,2,2,18.0,51,+2.460,6226751,50,7,1:46.523,Finished
2018,3520,Azerbaijan Grand Prix,perez,force_india,11,8,3,3,15.0,51,+4.024,6228315,51,6,1:46.206,Finished
2018,3521,Azerbaijan Grand Prix,vettel,ferrari,5,1,4,4,12.0,51,+5.329,6229620,38,4,1:45.530,Finished
2018,3522,Azerbaijan Grand Prix,sainz,renault,55,9,5,5,10.0,51,+7.515,6231806,50,9,1:46.856,Finished
2018,3523,Azerbaijan Grand Prix,leclerc,sauber,16,13,6,6,8.0,51,+9.158,6233449,31,11,1:47.403,Finished
2018,3524,Azerbaijan Grand Prix,alonso,mclaren,14,12,7,7,6.0,51,+10.931,6235222,32,12,1:47.449,Finished
2018,3525,Azerbaijan Grand Prix,stroll,williams,18,10,8,8,4.0,51,+12.546,6236837,50,8,1:46.815,Finished
2018,3526,Azerbaijan Grand Prix,vandoorne,mclaren,2,16,9,9,2.0,51,+14.152,6238443,50,13,1:47.666,Finished
2018,3527,Azerbaijan Grand Prix,brendon_hartley,toro_rosso,28,19,10,10,1.0,51,+18.030,6242321,51,17,1:48.288,Finished
2018,3528,Azerbaijan Grand Prix,ericsson,sauber,9,18,11,11,0.0,51,+18.512,6242803,51,14,1:47.925,Finished
2018,3529,Azerbaijan Grand Prix,gasly,toro_rosso,10,17,12,12,0.0,51,+24.720,6249011,38,15,1:48.035,Finished
2018,3530,Azerbaijan Grand Prix,kevin_magnussen,haas,20,15,13,13,0.0,51,+40.663,6264954,35,16,1:48.155,Finished
2018,3531,Azerbaijan Grand Prix,bottas,mercedes,77,3,14,R,0.0,48,,,37,1,1:45.149,Puncture
2018,3532,Azerbaijan Grand Prix,grosjean,haas,8,20,15,R,0.0,42,,,34,10,1:46.880,Accident
2018,3533,Azerbaijan Grand Prix,max_verstappen,red_bull,33,5,16,R,0.0,39,,,31,5,1:45.771,Collision
2018,3534,Azerbaijan Grand Prix,ricciardo,red_bull,3,4,17,R,0.0,39,,,34,3,1:45.419,Collision
2018,3535,Azerbaijan Grand Prix,hulkenberg,renault,27,14,18,R,0.0,10,,,10,18,1:48.867,Accident
2018,3536,Azerbaijan Grand Prix,ocon,force_india,31,7,19,R,0.0,0,,,,,,Collision
2018,3537,Azerbaijan Grand Prix,sirotkin,williams,35,11,20,R,0.0,0,,,,,,Collision
2018,3538,Spanish Grand Prix,hamilton,mercedes,44,1,1,1,25.0,66,1:35:29.972,5729972,64,3,1:19.133,Finished
2018,3539,Spanish Grand Prix,bottas,mercedes,77,2,2,2,18.0,66,+20.593,5750565,56,5,1:19.478,Finished
2018,3540,Spanish Grand Prix,max_verstappen,red_bull,33,5,3,3,15.0,66,+26.873,5756845,62,4,1:19.422,Finished
2018,3541,Spanish Grand Prix,vettel,ferrari,5,3,4,4,12.0,66,+27.584,5757556,61,2,1:19.128,Finished
2018,3542,Spanish Grand Prix,ricciardo,red_bull,3,6,5,5,10.0,66,+50.058,5780030,61,1,1:18.441,Finished
2018,3543,Spanish Grand Prix,kevin_magnussen,haas,20,7,6,6,8.0,65,,,64,6,1:20.246,+1 Lap
2018,3544,Spanish Grand Prix,sainz,renault,55,9,7,7,6.0,65,,,61,9,1:21.324,+1 Lap
2018,3545,Spanish Grand Prix,alonso,mclaren,14,8,8,8,4.0,65,,,64,7,1:20.727,+1 Lap
2018,3546,Spanish Grand Prix,perez,force_india,11,15,9,9,2.0,64,,,43,8,1:21.128,+2 Laps
2018,3547,Spanish Grand Prix,leclerc,sauber,16,14,10,10,1.0,64,,,51,14,1:22.122,+2 Laps
2018,3548,Spanish Grand Prix,stroll,williams,18,18,11,11,0.0,64,,,60,12,1:22.095,+2 Laps
2018,3549,Spanish Grand Prix,brendon_hartley,toro_rosso,28,20,12,12,0.0,64,,,63,10,1:21.439,+2 Laps
2018,3550,Spanish Grand Prix,ericsson,sauber,9,17,13,13,0.0,64,,,50,15,1:22.487,+2 Laps
2018,3551,Spanish Grand Prix,sirotkin,williams,35,19,14,14,0.0,63,,,57,17,1:22.680,+3 Laps
2018,3552,Spanish Grand Prix,vandoorne,mclaren,2,11,15,R,0.0,45,,,38,16,1:22.594,Gearbox
2018,3553,Spanish Grand Prix,ocon,force_india,31,13,16,R,0.0,38,,,36,13,1:22.117,Oil leak
2018,3554,Spanish Grand Prix,raikkonen,ferrari,7,4,17,R,0.0,25,,,23,11,1:21.531,Turbo
2018,3555,Spanish Grand Prix,grosjean,haas,8,10,18,R,0.0,0,,,,,,Collision
2018,3556,Spanish Grand Prix,gasly,toro_rosso,10,12,19,R,0.0,0,,,,,,Collision
2018,3557,Spanish Grand Prix,hulkenberg,renault,27,16,20,R,0.0,0,,,,,,Collision
2018,3558,Monaco Grand Prix,ricciardo,red_bull,3,1,1,1,25.0,78,1:42:54.807,6174807,13,5,1:15.562,Finished
2018,3559,Monaco Grand Prix,vettel,ferrari,5,2,2,2,18.0,78,+7.336,6182143,14,7,1:16.065,Finished
2018,3560,Monaco Grand Prix,hamilton,mercedes,44,3,3,3,15.0,78,+17.013,6191820,15,8,1:16.270,Finished
2018,3561,Monaco Grand Prix,raikkonen,ferrari,7,4,4,4,12.0,78,+18.127,6192934,13,10,1:16.392,Finished
2018,3562,Monaco Grand Prix,bottas,mercedes,77,5,5,5,10.0,78,+18.822,6193629,21,9,1:16.312,Finished
2018,3563,Monaco Grand Prix,ocon,force_india,31,6,6,6,8.0,78,+23.667,6198474,63,14,1:17.027,Finished
2018,3564,Monaco Grand Prix,gasly,toro_rosso,10,10,7,7,6.0,78,+24.331,6199138,68,15,1:17.099,Finished
2018,3565,Monaco Grand Prix,hulkenberg,renault,27,11,8,8,4.0,78,+24.839,6199646,57,6,1:16.061,Finished
2018,3566,Monaco Grand Prix,max_verstappen,red_bull,33,20,9,9,2.0,78,+25.317,6200124,60,1,1:14.260,Finished
2018,3567,Monaco Grand Prix,sainz,renault,55,8,10,10,1.0,78,+1:09.013,6243820,19,18,1:17.491,Finished
2018,3568,Monaco Grand Prix,ericsson,sauber,9,16,11,11,0.0,78,+1:09.864,6244671,19,12,1:16.936,Finished
